Files already downloaded and verified
[build] SpatialModulatedINR  base_inr_type=siren  is_spatial=True  phi_shape=(8, 8, 16)  phi_numel=1024
[init] loaded model weights from 'model_cifar10/functa_like_cifar10_spatial_paper_siren_h256_md1024_d6_lat8x16_freq10.0_nearest_lc_norm01_extlr3e-05_e12_inner3_moptsgd_adamphi3_lr1e-02_softlip_cifar_spatial_tiered_lam1e-02_sine_and_readout_train50000_test10000/modSiren.pth'
[init] source model_name=functa_like_cifar10_spatial_paper_siren_h256_md1024_d6_lat8x16_freq10.0_nearest_lc_norm01_extlr3e-05_e12_inner3_moptsgd_adamphi3_lr1e-02_softlip_cifar_spatial_tiered_lam1e-02_sine_and_readout_train50000_test10000
[init] source variant=soft_lipschitz
[init] source best_loss=0.0019054602624840142

  0%|          | 0/196 [00:00<?, ?it/s]
Epoch 0 | total 0.0207 | MSE 0.0022 | pen 0.0185:   0%|          | 0/196 [00:12<?, ?it/s]
                                                                                         
  [sigmas @ epoch 0 batch 0] sine[6]: [4.479 0.362 0.465 ...] min=0.349 max=4.479

Epoch 0 | total 0.0207 | MSE 0.0022 | pen 0.0185:   0%|          | 0/196 [00:13<?, ?it/s]
Epoch 0 | total 0.0207 | MSE 0.0022 | pen 0.0185:   1%|          | 1/196 [00:13<42:16, 13.01s/it]
Epoch 0 | total 0.0334 | MSE 0.0151 | pen 0.0183:   1%|          | 1/196 [00:24<42:16, 13.01s/it]
Epoch 0 | total 0.0334 | MSE 0.0151 | pen 0.0183:   1%|          | 2/196 [00:24<38:21, 11.86s/it]
Epoch 0 | total 0.0153 | MSE 0.0030 | pen 0.0123:  19%|█▉        | 38/196 [07:06<25:31,  9.69s/it]
Epoch 0 | total 0.0150 | MSE 0.0028 | pen 0.0122:  19%|█▉        | 38/196 [07:15<25:31,  9.69s/it]
Epoch 0 | total 0.0150 | MSE 0.0028 | pen 0.0122:  20%|█▉        | 39/196 [07:15<24:51,  9.50s/it]
Epoch 0 | total 0.0150 | MSE 0.0030 | pen 0.0120:  20%|█▉        | 39/196 [07:24<24:51,  9.50s/it]
Epoch 0 | total 0.0150 | MSE 0.0030 | pen 0.0120:  20%|██        | 40/196 [07:24<24:31,  9.43s/it]
Epoch 0 | total 0.0152 | MSE 0.0034 | pen 0.0119:  20%|██        | 40/196 [07:34<24:31,  9.43s/it]
Epoch 0 | total 0.0152 | MSE 0.0034 | pen 0.0119:  21%|██        | 41/196 [07:34<24:35,  9.52s/it]
Epoch 0 | total 0.0147 | MSE 0.0030 | pen 0.0118:  21%|██        | 41/196 [07:44<24:35,  9.52s/it]
Epoch 0 | total 0.0147 | MSE 0.0030 | pen 0.0118:  21%|██▏       | 42/196 [07:44<24:38,  9.60s/it]
Epoch 0 | total 0.0141 | MSE 0.0025 | pen 0.0116:  21%|██▏       | 42/196 [07:53<24:38,  9.60s/it]
Epoch 0 | total 0.0141 | MSE 0.0025 | pen 0.0116:  22%|██▏       | 43/196 [07:53<24:18,  9.53s/it]
Epoch 0 | total 0.0145 | MSE 0.0029 | pen 0.0115:  22%|██▏       | 43/196 [08:03<24:18,  9.53s/it]
Epoch 0 | total 0.0145 | MSE 0.0029 | pen 0.0115:  22%|██▏       | 44/196 [08:03<24:28,  9.66s/it]
Epoch 0 | total 0.0140 | MSE 0.0026 | pen 0.0114:  22%|██▏       | 44/196 [08:13<24:28,  9.66s/it]
Epoch 0 | total 0.0140 | MSE 0.0026 | pen 0.0114:  23%|██▎       | 45/196 [08:13<24:15,  9.64s/it]
Epoch 0 | total 0.0138 | MSE 0.0025 | pen 0.0113:  23%|██▎       | 45/196 [08:23<24:15,  9.64s/it]
Epoch 0 | total 0.0138 | MSE 0.0025 | pen 0.0113:  23%|██▎       | 46/196 [08:23<24:26,  9.78s/it]
Epoch 0 | total 0.0138 | MSE 0.0026 | pen 0.0111:  23%|██▎       | 46/196 [08:32<24:26,  9.78s/it]
Epoch 0 | total 0.0138 | MSE 0.0026 | pen 0.0111:  24%|██▍       | 47/196 [08:32<24:19,  9.79s/it]
Epoch 0 | total 0.0137 | MSE 0.0026 | pen 0.0110:  24%|██▍       | 47/196 [08:42<24:19,  9.79s/it]
Epoch 0 | total 0.0137 | MSE 0.0026 | pen 0.0110:  24%|██▍       | 48/196 [08:42<24:08,  9.79s/it]
Epoch 0 | total 0.0136 | MSE 0.0027 | pen 0.0109:  24%|██▍       | 48/196 [08:52<24:08,  9.79s/it]
Epoch 0 | total 0.0136 | MSE 0.0027 | pen 0.0109:  25%|██▌       | 49/196 [08:52<24:15,  9.90s/it]
Epoch 0 | total 0.0133 | MSE 0.0025 | pen 0.0108:  25%|██▌       | 49/196 [09:02<24:15,  9.90s/it]
Epoch 0 | total 0.0133 | MSE 0.0025 | pen 0.0108:  26%|██▌       | 50/196 [09:02<24:00,  9.87s/it]
Epoch 0 | total 0.0133 | MSE 0.0027 | pen 0.0107:  26%|██▌       | 50/196 [09:12<24:00,  9.87s/it]
Epoch 0 | total 0.0133 | MSE 0.0027 | pen 0.0107:  26%|██▌       | 51/196 [09:12<23:48,  9.85s/it]
Epoch 0 | total 0.0130 | MSE 0.0024 | pen 0.0106:  26%|██▌       | 51/196 [09:22<23:48,  9.85s/it]
Epoch 0 | total 0.0130 | MSE 0.0024 | pen 0.0106:  27%|██▋       | 52/196 [09:22<23:57,  9.98s/it]
Epoch 0 | total 0.0129 | MSE 0.0025 | pen 0.0104:  27%|██▋       | 52/196 [09:32<23:57,  9.98s/it]
Epoch 0 | total 0.0129 | MSE 0.0025 | pen 0.0104:  27%|██▋       | 53/196 [09:32<23:46,  9.97s/it]
Epoch 0 | total 0.0127 | MSE 0.0024 | pen 0.0103:  27%|██▋       | 53/196 [09:42<23:46,  9.97s/it]
Epoch 0 | total 0.0127 | MSE 0.0024 | pen 0.0103:  28%|██▊       | 54/196 [09:42<23:39,  9.99s/it]
Epoch 0 | total 0.0128 | MSE 0.0026 | pen 0.0102:  28%|██▊       | 54/196 [09:52<23:39,  9.99s/it]
Epoch 0 | total 0.0128 | MSE 0.0026 | pen 0.0102:  28%|██▊       | 55/196 [09:52<23:23,  9.95s/it]
Epoch 0 | total 0.0125 | MSE 0.0023 | pen 0.0101:  28%|██▊       | 55/196 [10:03<23:23,  9.95s/it]
Epoch 0 | total 0.0125 | MSE 0.0023 | pen 0.0101:  29%|██▊       | 56/196 [10:03<23:32, 10.09s/it]
Epoch 0 | total 0.0125 | MSE 0.0025 | pen 0.0100:  29%|██▊       | 56/196 [10:13<23:32, 10.09s/it]
Epoch 0 | total 0.0125 | MSE 0.0025 | pen 0.0100:  29%|██▉       | 57/196 [10:13<23:48, 10.28s/it]
Epoch 0 | total 0.0125 | MSE 0.0026 | pen 0.0099:  29%|██▉       | 57/196 [10:24<23:48, 10.28s/it]
Epoch 0 | total 0.0125 | MSE 0.0026 | pen 0.0099:  30%|██▉       | 58/196 [10:24<23:58, 10.42s/it]
Epoch 0 | total 0.0125 | MSE 0.0027 | pen 0.0098:  30%|██▉       | 58/196 [10:35<23:58, 10.42s/it]
Epoch 0 | total 0.0125 | MSE 0.0027 | pen 0.0098:  30%|███       | 59/196 [10:35<24:08, 10.58s/it]
Epoch 0 | total 0.0122 | MSE 0.0025 | pen 0.0097:  30%|███       | 59/196 [10:45<24:08, 10.58s/it]
Epoch 0 | total 0.0122 | MSE 0.0025 | pen 0.0097:  31%|███       | 60/196 [10:45<23:55, 10.55s/it]
Epoch 0 | total 0.0124 | MSE 0.0028 | pen 0.0096:  31%|███       | 60/196 [10:56<23:55, 10.55s/it]
Epoch 0 | total 0.0124 | MSE 0.0028 | pen 0.0096:  31%|███       | 61/196 [10:56<23:41, 10.53s/it]
Epoch 0 | total 0.0121 | MSE 0.0026 | pen 0.0095:  31%|███       | 61/196 [11:06<23:41, 10.53s/it]
Epoch 0 | total 0.0121 | MSE 0.0026 | pen 0.0095:  32%|███▏      | 62/196 [11:06<23:24, 10.48s/it]
Epoch 0 | total 0.0123 | MSE 0.0029 | pen 0.0094:  32%|███▏      | 62/196 [11:17<23:24, 10.48s/it]
Epoch 0 | total 0.0123 | MSE 0.0029 | pen 0.0094:  32%|███▏      | 63/196 [11:17<23:11, 10.46s/it]
Epoch 0 | total 0.0128 | MSE 0.0034 | pen 0.0093:  32%|███▏      | 63/196 [11:27<23:11, 10.46s/it]
Epoch 0 | total 0.0128 | MSE 0.0034 | pen 0.0093:  33%|███▎      | 64/196 [11:27<23:10, 10.54s/it]
Epoch 0 | total 0.0121 | MSE 0.0028 | pen 0.0093:  33%|███▎      | 64/196 [11:38<23:10, 10.54s/it]
Epoch 0 | total 0.0121 | MSE 0.0028 | pen 0.0093:  33%|███▎      | 65/196 [11:38<22:53, 10.48s/it]
Epoch 0 | total 0.0129 | MSE 0.0037 | pen 0.0092:  33%|███▎      | 65/196 [11:48<22:53, 10.48s/it]
Epoch 0 | total 0.0129 | MSE 0.0037 | pen 0.0092:  34%|███▎      | 66/196 [11:48<22:40, 10.46s/it]
Epoch 0 | total 0.0129 | MSE 0.0038 | pen 0.0091:  34%|███▎      | 66/196 [11:59<22:40, 10.46s/it]
Epoch 0 | total 0.0129 | MSE 0.0038 | pen 0.0091:  34%|███▍      | 67/196 [11:59<22:29, 10.46s/it]
Epoch 0 | total 0.0118 | MSE 0.0027 | pen 0.0091:  34%|███▍      | 67/196 [12:09<22:29, 10.46s/it]
Epoch 0 | total 0.0118 | MSE 0.0027 | pen 0.0091:  35%|███▍      | 68/196 [12:09<22:25, 10.51s/it]
Epoch 0 | total 0.0149 | MSE 0.0059 | pen 0.0090:  35%|███▍      | 68/196 [12:20<22:25, 10.51s/it]
Epoch 0 | total 0.0149 | MSE 0.0059 | pen 0.0090:  35%|███▌      | 69/196 [12:20<22:19, 10.55s/it]
Epoch 0 | total 0.0275 | MSE 0.0186 | pen 0.0089:  35%|███▌      | 69/196 [12:30<22:19, 10.55s/it]
Epoch 0 | total 0.0275 | MSE 0.0186 | pen 0.0089:  36%|███▌      | 70/196 [12:30<22:02, 10.49s/it]
Epoch 0 | total 0.0186 | MSE 0.0097 | pen 0.0089:  36%|███▌      | 70/196 [12:40<22:02, 10.49s/it]
Epoch 0 | total 0.0186 | MSE 0.0097 | pen 0.0089:  36%|███▌      | 71/196 [12:40<21:20, 10.24s/it]
Epoch 0 | total 0.0154 | MSE 0.0066 | pen 0.0088:  36%|███▌      | 71/196 [12:50<21:20, 10.24s/it]
Epoch 0 | total 0.0154 | MSE 0.0066 | pen 0.0088:  37%|███▋      | 72/196 [12:50<21:01, 10.17s/it]
Epoch 0 | total 0.0137 | MSE 0.0050 | pen 0.0088:  37%|███▋      | 72/196 [13:00<21:01, 10.17s/it]
Epoch 0 | total 0.0137 | MSE 0.0050 | pen 0.0088:  37%|███▋      | 73/196 [13:00<20:28,  9.99s/it]
Epoch 0 | total 0.0124 | MSE 0.0037 | pen 0.0087:  37%|███▋      | 73/196 [13:09<20:28,  9.99s/it]
Epoch 0 | total 0.0124 | MSE 0.0037 | pen 0.0087:  38%|███▊      | 74/196 [13:09<19:56,  9.81s/it]
Epoch 0 | total 0.0120 | MSE 0.0033 | pen 0.0087:  38%|███▊      | 74/196 [13:19<19:56,  9.81s/it]
Epoch 0 | total 0.0120 | MSE 0.0033 | pen 0.0087:  38%|███▊      | 75/196 [13:19<19:49,  9.83s/it]
Epoch 0 | total 0.0122 | MSE 0.0036 | pen 0.0086:  38%|███▊      | 75/196 [13:28<19:49,  9.83s/it]
Epoch 0 | total 0.0122 | MSE 0.0036 | pen 0.0086:  39%|███▉      | 76/196 [13:28<19:34,  9.78s/it]
Epoch 0 | total 0.0121 | MSE 0.0034 | pen 0.0087:  39%|███▉      | 76/196 [13:38<19:34,  9.78s/it]
Epoch 0 | total 0.0121 | MSE 0.0034 | pen 0.0087:  39%|███▉      | 77/196 [13:38<19:09,  9.66s/it]
Epoch 0 | total 0.0118 | MSE 0.0029 | pen 0.0088:  39%|███▉      | 77/196 [13:48<19:09,  9.66s/it]
Epoch 0 | total 0.0118 | MSE 0.0029 | pen 0.0088:  40%|███▉      | 78/196 [13:48<19:00,  9.67s/it]
Epoch 0 | total 0.0123 | MSE 0.0033 | pen 0.0090:  40%|███▉      | 78/196 [13:57<19:00,  9.67s/it]
Epoch 0 | total 0.0123 | MSE 0.0033 | pen 0.0090:  40%|████      | 79/196 [13:57<18:53,  9.69s/it]
Epoch 0 | total 0.0124 | MSE 0.0033 | pen 0.0090:  40%|████      | 79/196 [14:08<18:53,  9.69s/it]
Epoch 0 | total 0.0124 | MSE 0.0033 | pen 0.0090:  41%|████      | 80/196 [14:08<19:03,  9.85s/it]
Epoch 0 | total 0.0127 | MSE 0.0037 | pen 0.0090:  41%|████      | 80/196 [14:17<19:03,  9.85s/it]
Epoch 0 | total 0.0127 | MSE 0.0037 | pen 0.0090:  41%|████▏     | 81/196 [14:17<18:35,  9.70s/it]
Epoch 0 | total 0.0123 | MSE 0.0033 | pen 0.0090:  41%|████▏     | 81/196 [14:26<18:35,  9.70s/it]
Epoch 0 | total 0.0123 | MSE 0.0033 | pen 0.0090:  42%|████▏     | 82/196 [14:26<18:21,  9.66s/it]
Epoch 0 | total 0.0124 | MSE 0.0034 | pen 0.0089:  42%|████▏     | 82/196 [14:36<18:21,  9.66s/it]
Epoch 0 | total 0.0124 | MSE 0.0034 | pen 0.0089:  42%|████▏     | 83/196 [14:36<18:10,  9.65s/it]
Epoch 0 | total 0.0120 | MSE 0.0032 | pen 0.0089:  42%|████▏     | 83/196 [14:46<18:10,  9.65s/it]
Epoch 0 | total 0.0120 | MSE 0.0032 | pen 0.0089:  43%|████▎     | 84/196 [14:46<17:54,  9.60s/it]
Epoch 0 | total 0.0119 | MSE 0.0031 | pen 0.0088:  43%|████▎     | 84/196 [14:55<17:54,  9.60s/it]
Epoch 0 | total 0.0119 | MSE 0.0031 | pen 0.0088:  43%|████▎     | 85/196 [14:55<17:38,  9.54s/it]
Epoch 0 | total 0.0117 | MSE 0.0029 | pen 0.0088:  43%|████▎     | 85/196 [15:04<17:38,  9.54s/it]
Epoch 0 | total 0.0117 | MSE 0.0029 | pen 0.0088:  44%|████▍     | 86/196 [15:04<17:30,  9.55s/it]
Epoch 0 | total 0.0116 | MSE 0.0029 | pen 0.0087:  44%|████▍     | 86/196 [15:14<17:30,  9.55s/it]
Epoch 0 | total 0.0116 | MSE 0.0029 | pen 0.0087:  44%|████▍     | 87/196 [15:14<17:23,  9.57s/it]
Epoch 0 | total 0.0114 | MSE 0.0027 | pen 0.0087:  44%|████▍     | 87/196 [15:23<17:23,  9.57s/it]
Epoch 0 | total 0.0114 | MSE 0.0027 | pen 0.0087:  45%|████▍     | 88/196 [15:23<17:05,  9.49s/it]
Epoch 0 | total 0.0118 | MSE 0.0032 | pen 0.0087:  45%|████▍     | 88/196 [15:32<17:05,  9.49s/it]
Epoch 0 | total 0.0118 | MSE 0.0032 | pen 0.0087:  45%|████▌     | 89/196 [15:32<16:38,  9.33s/it]
Epoch 0 | total 0.0115 | MSE 0.0029 | pen 0.0086:  45%|████▌     | 89/196 [15:41<16:38,  9.33s/it]
Epoch 0 | total 0.0115 | MSE 0.0029 | pen 0.0086:  46%|████▌     | 90/196 [15:41<16:21,  9.26s/it]
Epoch 0 | total 0.0116 | MSE 0.0030 | pen 0.0087:  46%|████▌     | 90/196 [15:50<16:21,  9.26s/it]
Epoch 0 | total 0.0116 | MSE 0.0030 | pen 0.0087:  46%|████▋     | 91/196 [15:50<15:57,  9.12s/it]
Epoch 0 | total 0.0114 | MSE 0.0028 | pen 0.0087:  46%|████▋     | 91/196 [16:00<15:57,  9.12s/it]
Epoch 0 | total 0.0114 | MSE 0.0028 | pen 0.0087:  47%|████▋     | 92/196 [16:00<16:03,  9.26s/it]
Epoch 0 | total 0.0115 | MSE 0.0028 | pen 0.0087:  47%|████▋     | 92/196 [16:09<16:03,  9.26s/it]
Epoch 0 | total 0.0115 | MSE 0.0028 | pen 0.0087:  47%|████▋     | 93/196 [16:09<15:55,  9.27s/it]
Epoch 0 | total 0.0114 | MSE 0.0027 | pen 0.0087:  47%|████▋     | 93/196 [16:18<15:55,  9.27s/it]
Epoch 0 | total 0.0114 | MSE 0.0027 | pen 0.0087:  48%|████▊     | 94/196 [16:18<15:42,  9.24s/it]
Epoch 0 | total 0.0112 | MSE 0.0026 | pen 0.0087:  48%|████▊     | 94/196 [16:28<15:42,  9.24s/it]
Epoch 0 | total 0.0112 | MSE 0.0026 | pen 0.0087:  48%|████▊     | 95/196 [16:28<15:37,  9.28s/it]
Epoch 0 | total 0.0113 | MSE 0.0026 | pen 0.0087:  48%|████▊     | 95/196 [16:37<15:37,  9.28s/it]
Epoch 0 | total 0.0113 | MSE 0.0026 | pen 0.0087:  49%|████▉     | 96/196 [16:37<15:43,  9.43s/it]
Epoch 0 | total 0.0111 | MSE 0.0024 | pen 0.0087:  49%|████▉     | 96/196 [16:47<15:43,  9.43s/it]
Epoch 0 | total 0.0111 | MSE 0.0024 | pen 0.0087:  49%|████▉     | 97/196 [16:47<15:48,  9.58s/it]
